DEVICE,c1feace0-50d3-11f0-86af-7fcd02ceac23,CFLG,1748736000000
DEVICE,709695d0-51db-11f0-86af-7fcd02ceac23,MODBUS28,1748736000000
API_USAGE_STATE,023b8d80-a587-11ef-88cf-f38f8717d037,transportApiState,1730419200000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,MODBUS51,1719792000000
DEVICE,58b77860-a58f-11ef-88cf-f38f8717d037,M07,1748736000000
DEVICE,58b77860-a58f-11ef-88cf-f38f8717d037,M07,1751328000000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,MODBUS79,1719792000000
DEVICE,ec8f1e60-3245-11f0-a2be-d7621253a08f,GPS_LOCATION,1746057600000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC167,1719792000000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC167,1722470400000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC167,1725148800000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC167,1727740800000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC167,1730419200000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC167,1733011200000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC167,1735689600000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC167,1738368000000
DEVICE,8c4c73c0-3e6e-11ef-9018-e51f977b26c8,DC167,1740787200000
DEVICE,e0cc28f0-a58e-11ef-88cf-f38f8717d037,M70,1743465600000
DEVICE,e0cc28f0-a58e-11ef-88cf-f38f8717d037,M70,1746057600000
DEVICE,e0cc28f0-a58e-11ef-88cf-f38f8717d037,M70,1748736000000
DEVICE,e0cc28f0-a58e-11ef-88cf-f38f8717d037,M70,1751328000000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS07,1719792000000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS07,1722470400000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS07,1725148800000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS07,1727740800000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS07,1730419200000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS07,1733011200000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS07,1735689600000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS07,1738368000000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS07,1740787200000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS07,1743465600000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS07,1746057600000
DEVICE,7abd5300-3e6d-11ef-9018-e51f977b26c8,MODBUS07,1748736000000
DEVICE,eb075140-6079-11f0-86af-7fcd02ceac23,1_a1,1751328000000
DEVICE,f758dd70-a58e-11ef-88cf-f38f8717d037,firstSetup,1746057600000
DEVICE,f758dd70-a58e-11ef-88cf-f38f8717d037,firstSetup,1748736000000
